village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern,district_cluster_id,district_cluster_size,triplet_cluster_id,triplet_cluster_size,review_priority
32.12.19.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.19,ARAHAN,PRANGGONG,,,,,45259,45365,45267,45259;45267;45365,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.19.2006;open_data_jabar:32.12.19.2006;kodepos_dev:32.12.19.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4144;open_data_jabar:21950;kodepos_dev:4144,2026-08-11,all_three_different,DIST-C878B7F58E7E,8,TRIP-34635F6F6FA5,8,high
32.12.19.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.19,ARAHAN,SUKASARI,,,,,45259,45365,45267,45259;45267;45365,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.19.2007;open_data_jabar:32.12.19.2007;kodepos_dev:32.12.19.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4145;open_data_jabar:21951;kodepos_dev:4145,2026-08-11,all_three_different,DIST-C878B7F58E7E,8,TRIP-34635F6F6FA5,8,high
32.12.19.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.19,ARAHAN,TAWANGSARI,,,,,45259,45365,45267,45259;45267;45365,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.19.2008;open_data_jabar:32.12.19.2008;kodepos_dev:32.12.19.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4146;open_data_jabar:21952;kodepos_dev:4146,2026-08-11,all_three_different,DIST-C878B7F58E7E,8,TRIP-34635F6F6FA5,8,high
32.13.22.2002,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,SINDANGSARI,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2002;open_data_jabar:32.13.22.2002;kodepos_dev:32.13.22.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4439;open_data_jabar:22279;kodepos_dev:4439,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2003,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,CIKAUM BARAT,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2003;open_data_jabar:32.13.22.2003;kodepos_dev:32.13.22.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4440;open_data_jabar:22280;kodepos_dev:4440,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,CIKAUM TIMUR,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2004;open_data_jabar:32.13.22.2004;kodepos_dev:32.13.22.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4441;open_data_jabar:22281;kodepos_dev:4441,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,TANJUNGSARI BARAT,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2005;open_data_jabar:32.13.22.2005;kodepos_dev:32.13.22.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4442;open_data_jabar:22283;kodepos_dev:4442,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,MEKARSARI,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2006;open_data_jabar:32.13.22.2006;kodepos_dev:32.13.22.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4443;open_data_jabar:22284;kodepos_dev:4443,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2007,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,TANJUNGSARI TIMUR,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2007;open_data_jabar:32.13.22.2007;kodepos_dev:32.13.22.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4444;open_data_jabar:22285;kodepos_dev:4444,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2008,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,GANDASARI,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2008;open_data_jabar:32.13.22.2008;kodepos_dev:32.13.22.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4445;open_data_jabar:22286;kodepos_dev:4445,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.22.2009,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,PASIRMUNCANG,,,,,41264,41253,41266,41253;41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2009;open_data_jabar:32.13.22.2009;kodepos_dev:32.13.22.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4446;open_data_jabar:22287;kodepos_dev:4446,2026-08-11,all_three_different,DIST-B99CFB67C03E,8,TRIP-ACABCD1112FB,8,high
32.13.26.2001,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,SINDANGSARI,,,,,41289,41283,41287,41283;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2001;open_data_jabar:32.13.26.2001;kodepos_dev:32.13.26.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4469;open_data_jabar:22312;kodepos_dev:4469,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-4043EF335515,5,high
32.13.26.2002,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,PASANGGRAHAN,,,,,41289,41283,41287,41283;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2002;open_data_jabar:32.13.26.2002;kodepos_dev:32.13.26.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4470;open_data_jabar:22313;kodepos_dev:4470,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-4043EF335515,5,high
32.13.26.2003,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,BOJONGLOA,,,,,41289,41283,41287,41283;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2003;open_data_jabar:32.13.26.2003;kodepos_dev:32.13.26.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4471;open_data_jabar:22314;kodepos_dev:4471,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-4043EF335515,5,high
32.13.26.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,SUKAMELANG,,,,,41289,41283,41287,41283;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2004;open_data_jabar:32.13.26.2004;kodepos_dev:32.13.26.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4472;open_data_jabar:22316;kodepos_dev:4472,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-4043EF335515,5,high
32.13.26.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,TENJOLAYA,,,,,41289,41283,41287,41283;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2005;open_data_jabar:32.13.26.2005;kodepos_dev:32.13.26.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4473;open_data_jabar:22317;kodepos_dev:4473,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-4043EF335515,5,high
32.13.26.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,KASOMALANG WETAN,,,,,41289,41281,41287,41281;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2006;open_data_jabar:32.13.26.2006;kodepos_dev:32.13.26.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4474;open_data_jabar:22318;kodepos_dev:4474,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-44F2F1A71A89,3,high
32.13.26.2007,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,KASOMALANG KULON,,,,,41289,41281,41287,41281;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2007;open_data_jabar:32.13.26.2007;kodepos_dev:32.13.26.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4475;open_data_jabar:22319;kodepos_dev:4475,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-44F2F1A71A89,3,high
32.13.26.2008,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.26,KASOMALANG,CIMANGLID,,,,,41289,41281,41287,41281;41287;41289,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.26.2008;open_data_jabar:32.13.26.2008;kodepos_dev:32.13.26.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4476;open_data_jabar:22320;kodepos_dev:4476,2026-08-11,all_three_different,DIST-39E7B2C3CA28,8,TRIP-44F2F1A71A89,3,high
32.15.22.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,JAYAMAKMUR,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2001;open_data_jabar:32.15.22.2001;kodepos_dev:32.15.22.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4926;open_data_jabar:22820;kodepos_dev:4926,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,KEMIRI,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2002;open_data_jabar:32.15.22.2002;kodepos_dev:32.15.22.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4927;open_data_jabar:22821;kodepos_dev:4927,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,MAKMURJAYA,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2003;open_data_jabar:32.15.22.2003;kodepos_dev:32.15.22.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4928;open_data_jabar:22822;kodepos_dev:4928,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,KERTAJAYA,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2004;open_data_jabar:32.15.22.2004;kodepos_dev:32.15.22.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4929;open_data_jabar:22823;kodepos_dev:4929,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,JAYAKERTA,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2005;open_data_jabar:32.15.22.2005;kodepos_dev:32.15.22.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4930;open_data_jabar:22824;kodepos_dev:4930,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,MEDANGASEM,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2006;open_data_jabar:32.15.22.2006;kodepos_dev:32.15.22.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4931;open_data_jabar:22825;kodepos_dev:4931,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,CIPTAMARGA,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2007;open_data_jabar:32.15.22.2007;kodepos_dev:32.15.22.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4932;open_data_jabar:22827;kodepos_dev:4932,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.22.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.22,JAYAKERTA,KAMPUNGSAWAH,,,,,41359,41352,41351,41351;41352;41359,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.22.2008;open_data_jabar:32.15.22.2008;kodepos_dev:32.15.22.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4933;open_data_jabar:22828;kodepos_dev:4933,2026-08-11,all_three_different,DIST-B53EBD95DADB,8,TRIP-8A1F30298FA1,8,high
32.15.29.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,TEGALSARI,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2002;open_data_jabar:32.15.29.2002;kodepos_dev:32.15.29.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4995;open_data_jabar:22897;kodepos_dev:4995,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,PURWASARI,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2003;open_data_jabar:32.15.29.2003;kodepos_dev:32.15.29.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4996;open_data_jabar:22898;kodepos_dev:4996,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,MEKARJAYA,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2004;open_data_jabar:32.15.29.2004;kodepos_dev:32.15.29.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4997;open_data_jabar:22899;kodepos_dev:4997,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,TAMELANG,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2005;open_data_jabar:32.15.29.2005;kodepos_dev:32.15.29.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4998;open_data_jabar:22900;kodepos_dev:4998,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,CENGKONG,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2006;open_data_jabar:32.15.29.2006;kodepos_dev:32.15.29.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4999;open_data_jabar:22901;kodepos_dev:4999,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,SUKASARI,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2007;open_data_jabar:32.15.29.2007;kodepos_dev:32.15.29.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5000;open_data_jabar:22902;kodepos_dev:5000,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,KARANGSARI,,,,,41376,41373,41377,41373;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2008;open_data_jabar:32.15.29.2008;kodepos_dev:32.15.29.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5001;open_data_jabar:22903;kodepos_dev:5001,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-E65AC6588832,7,high
32.15.29.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.29,PURWASARI,DARAWOLONG,,,,,41376,41371,41377,41371;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.29.2001;open_data_jabar:32.15.29.2001;kodepos_dev:32.15.29.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4994;open_data_jabar:22896;kodepos_dev:4994,2026-08-11,all_three_different,DIST-0FF2E8834337,8,TRIP-0242591226A7,1,high
32.16.09.2003,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.09,CIKARANG UTARA,KARANGASIH,,,,,17839,17530,17534,17530;17534;17839,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.09.2003;open_data_jabar:32.16.09.2003;kodepos_dev:32.16.09.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5081;open_data_jabar:22991;kodepos_dev:5081,2026-08-11,all_three_different,DIST-366FDDEFA12C,8,TRIP-3565CC703115,2,high
32.16.09.2005,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.09,CIKARANG UTARA,KARANGRAHARJA,,,,,17839,17530,17534,17530;17534;17839,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.09.2005;open_data_jabar:32.16.09.2005;kodepos_dev:32.16.09.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5083;open_data_jabar:22994;kodepos_dev:5083,2026-08-11,all_three_different,DIST-366FDDEFA12C,8,TRIP-3565CC703115,2,high
32.16.09.2004,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.09,CIKARANG UTARA,WALUYA,,,,,17837,17530,17534,17530;17534;17837,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.09.2004;open_data_jabar:32.16.09.2004;kodepos_dev:32.16.09.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5082;open_data_jabar:22993;kodepos_dev:5082,2026-08-11,all_three_different,DIST-366FDDEFA12C,8,TRIP-212BED532B55,1,high
32.16.09.2011,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.09,CIKARANG UTARA,WANGUNHARJA,,,,,17833,17530,17534,17530;17534;17833,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.09.2011;open_data_jabar:32.16.09.2011;kodepos_dev:32.16.09.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5089;open_data_jabar:23000;kodepos_dev:5089,2026-08-11,all_three_different,DIST-366FDDEFA12C,8,TRIP-4BA8CCD54446,1,high
