exception_id,village_code,village_name,district_name,city_name,exception_type,verification_status,postal_code_candidate,postal_candidates,pos_indonesia_observed,review_required,reason
POSTAL-3202412011,32.02.41.2011,MARGALUYU,SAGARANTEN,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43181,43181;43381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202412012,32.02.41.2012,MEKARSARI,SAGARANTEN,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43181,43181;43381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422001,32.02.42.2001,CURUGKEMBAR,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422002,32.02.42.2002,CIMENTENG,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422003,32.02.42.2003,TANJUNGSARI,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422004,32.02.42.2004,SINDANGRAJA,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422005,32.02.42.2005,MEKARTANJUNG,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202422006,32.02.42.2006,NAGRAKJAYA,CURUGKEMBAR,KAB. SUKABUMI,unresolved_do_not_guess,review_required,,43182;43382,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3202422007,32.02.42.2007,BOJONG TUGU,CURUGKEMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43182,43182;43382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202432001,32.02.43.2001,CIDOLOG,CIDOLOG,KAB. SUKABUMI,unresolved_do_not_guess,review_required,,43184;43384;46352,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3202432002,32.02.43.2002,CIPAMINGKIS,CIDOLOG,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43184,43184;43384,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202432003,32.02.43.2003,CIKARANG,CIDOLOG,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43184,43184;43384,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202432004,32.02.43.2004,TEGALLEGA,CIDOLOG,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43184,43184;43384,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202432005,32.02.43.2005,MEKARJAYA,CIDOLOG,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43184,43184;43384,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442001,32.02.44.2001,PADASENANG,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442002,32.02.44.2002,CIDADAP,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442003,32.02.44.2003,BANJARSARI,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442004,32.02.44.2004,HEGARMULYA,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442005,32.02.44.2005,TENJOLAUT,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202442006,32.02.44.2006,MEKARTANI,CIDADAP,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43183,43183;43383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452001,32.02.45.2001,TEGALBULEUD,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452002,32.02.45.2002,BANGBAYANG,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452003,32.02.45.2003,SUMBERJAYA,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452004,32.02.45.2004,CALINGCING,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452005,32.02.45.2005,NANGELA,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452006,32.02.45.2006,RAMBAY,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452007,32.02.45.2007,BUNIASIH,TEGALBULEUD,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43186,43186;43386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202452008,32.02.45.2008,SIRNAMEKAR,TEGALBULEUD,KAB. SUKABUMI,unresolved_do_not_guess,review_required,,43186;43386,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3202462001,32.02.46.2001,CIMANGGU,CIMANGGU,KAB. SUKABUMI,unresolved_do_not_guess,review_required,,42284;43178;43347,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3202462002,32.02.46.2002,SUKAMAJU,CIMANGGU,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43178,43178;43347,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202462003,32.02.46.2003,SUKAJADI,CIMANGGU,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43178,43178;43347,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202462004,32.02.46.2004,KARANGMEKAR,CIMANGGU,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43178,43178;43347,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202462005,32.02.46.2005,BOREGAHINDAH,CIMANGGU,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43178,43178;43388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202462006,32.02.46.2006,SUKAMANAH,CIMANGGU,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43178,43178;43342,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202472001,32.02.47.2001,CIAMBAR,CIAMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43356,43341;43356,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202472002,32.02.47.2002,GINANJAR,CIAMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43356,43341;43356,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202472003,32.02.47.2003,WANGUNJAYA,CIAMBAR,KAB. SUKABUMI,unresolved_do_not_guess,review_required,,43352;43356;43391,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3202472004,32.02.47.2004,MUNJUL,CIAMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43356,43341;43356,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202472005,32.02.47.2005,AMBARJAYA,CIAMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43356,43341;43356,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3202472006,32.02.47.2006,CIBUNARJAYA,CIAMBAR,KAB. SUKABUMI,candidate_review_only,corroborated_candidate,43356,43341;43356,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203012001,32.03.01.2001,BABAKAN KARET,CIANJUR,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43211,43211;43217,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203012002,32.03.01.2002,NAGRAK,CIANJUR,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43215,43215;43219,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203012003,32.03.01.2003,SUKAMAJU,CIANJUR,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43211,43211;43219,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203012004,32.03.01.2004,MEKARSARI,CIANJUR,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43211,43211;43218,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203012005,32.03.01.2005,LIMBANGANSARI,CIANJUR,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43211;43218,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022002,32.03.02.2002,JAMBUDIPA,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022006,32.03.02.2006,CISARANDI,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022007,32.03.02.2007,CIKAROYA,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022008,32.03.02.2008,BUNIKASIH,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022009,32.03.02.2009,CIWALEN,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022010,32.03.02.2010,TEGALLEGA,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022011,32.03.02.2011,SUKAWANGI,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022014,32.03.02.2014,BUNISARI,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022016,32.03.02.2016,SUKAMULYA,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022017,32.03.02.2017,CIEUNDEUR,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203022018,32.03.02.2018,MEKARWANGI,WARUNGKONDANG,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43260;43261,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092001,32.03.09.2001,SELAJAMBE,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092002,32.03.09.2002,SUKAMULYA,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092003,32.03.09.2003,PANYUSUHAN,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092004,32.03.09.2004,TANJUNGSARI,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092005,32.03.09.2005,SIDANGRAJA,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092006,32.03.09.2006,MEKARJAYA,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092007,32.03.09.2007,SUKASIRNA,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092008,32.03.09.2008,SUKALUYU,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092009,32.03.09.2009,BABAKANSARI,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203092010,32.03.09.2010,HEGARMANAH,SUKALUYU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43284;43287,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203102003,32.03.10.2003,CIBODAS,PACET,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43253,43253;43254,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203102010,32.03.10.2010,CIPUTRI,PACET,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43281,43253;43281,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3203132007,32.03.13.2007,SUKARESMI,SUKARESMI,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43254,42265;43254,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3203182001,32.03.18.2001,PAGELARAN,PAGELARAN,KAB. CIANJUR,candidate_review_only,corroborated_candidate,43266,42265;43266,,yes,Kodepos.dev corroborates Diskominfo; candidate is not accepted as final.
POSTAL-3203222004,32.03.22.2004,SUKAMANAH,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222005,32.03.22.2005,BOJONGKASO,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222006,32.03.22.2006,BUNISARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222007,32.03.22.2007,WANASARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222010,32.03.22.2010,SINARLAUT,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222014,32.03.22.2014,NEGLASARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222016,32.03.22.2016,KARANGSARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222017,32.03.22.2017,MULYASARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222018,32.03.22.2018,TANJUNG SARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222019,32.03.22.2019,MEKARSARI,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203222022,32.03.22.2022,WANGUNJAYA,AGRABINTA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43273;43276,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203252001,32.03.25.2001,CIBANGGALA,CAMPAKAMULYA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43269;43278,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203252002,32.03.25.2002,CAMPAKAWARNA,CAMPAKAMULYA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43269;43278,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203252003,32.03.25.2003,SUKASIRNA,CAMPAKAMULYA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43269;43277;43278,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203252004,32.03.25.2004,CAMPAKAMULYA,CAMPAKAMULYA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43269;43278,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203252005,32.03.25.2005,SUKABUNGAH,CAMPAKAMULYA,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43269;43278,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203262001,32.03.26.2001,KALAPANUNGGAL,CIKADU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43276;43284;43286,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3203262002,32.03.26.2002,CIKADU,CIKADU,KAB. CIANJUR,unresolved_do_not_guess,review_required,,43276;43284;43286,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
