village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern
32.10.08.2016,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.08,SUKAHAJI,BABAKANMANJETI,,,,,45471,45471,45470,45470;45471,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.08.2016;open_data_jabar:32.10.08.2016;kodepos_dev:32.10.08.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3440;open_data_jabar:21168;kodepos_dev:3440,2026-08-11,government_sources_agree_api_differs
32.10.08.2017,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.08,SUKAHAJI,TANJUNGSARI,,,,,45471,45471,45470,45470;45471,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.08.2017;open_data_jabar:32.10.08.2017;kodepos_dev:32.10.08.2017,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3441;open_data_jabar:21169;kodepos_dev:3441,2026-08-11,government_sources_agree_api_differs
32.10.08.2018,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.08,SUKAHAJI,CIKALONG,,,,,45471,45471,45470,45470;45471,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.08.2018;open_data_jabar:32.10.08.2018;kodepos_dev:32.10.08.2018,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3442;open_data_jabar:21171;kodepos_dev:3442,2026-08-11,government_sources_agree_api_differs
32.10.08.2019,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.08,SUKAHAJI,CANDRAJAYA,,,,,45471,45471,45470,45470;45471,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.08.2019;open_data_jabar:32.10.08.2019;kodepos_dev:32.10.08.2019,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3443;open_data_jabar:21172;kodepos_dev:3443,2026-08-11,government_sources_agree_api_differs
32.10.26.2011,32,JAWA BARAT,32.10,KAB. MAJALENGKA,32.10.26,MALAUSMA,KRAMAT JAYA,,,,,45469,45469,45460,45460;45469,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.10.26.2011;open_data_jabar:32.10.26.2011;kodepos_dev:32.10.26.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3663;open_data_jabar:21416;kodepos_dev:3663,2026-08-11,government_sources_agree_api_differs
32.11.17.2014,32,JAWA BARAT,32.11,KAB. SUMEDANG,32.11.17,SUMEDANG SELATAN,MEKAR RAHAYU,,,,,45313,45313,45311,45311;45313,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.11.17.2014;open_data_jabar:32.11.17.2014;kodepos_dev:32.11.17.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3848;open_data_jabar:21621;kodepos_dev:3848,2026-08-11,government_sources_agree_api_differs
32.12.01.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,HAURKOLOT,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2007;open_data_jabar:32.12.01.2007;kodepos_dev:32.12.01.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3941;open_data_jabar:21724;kodepos_dev:3941,2026-08-11,government_sources_agree_api_differs
32.12.01.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,HAURGEULIS,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2008;open_data_jabar:32.12.01.2008;kodepos_dev:32.12.01.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3942;open_data_jabar:21726;kodepos_dev:3942,2026-08-11,government_sources_agree_api_differs
32.12.01.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,SUKAJATI,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2009;open_data_jabar:32.12.01.2009;kodepos_dev:32.12.01.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3943;open_data_jabar:21727;kodepos_dev:3943,2026-08-11,government_sources_agree_api_differs
32.12.01.2010,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,WANAKAYA,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2010;open_data_jabar:32.12.01.2010;kodepos_dev:32.12.01.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3944;open_data_jabar:21728;kodepos_dev:3944,2026-08-11,government_sources_agree_api_differs
32.12.01.2011,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,KARANGTUMARITIS,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2011;open_data_jabar:32.12.01.2011;kodepos_dev:32.12.01.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3945;open_data_jabar:21729;kodepos_dev:3945,2026-08-11,government_sources_agree_api_differs
32.12.01.2012,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,KERTANEGARA,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2012;open_data_jabar:32.12.01.2012;kodepos_dev:32.12.01.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3946;open_data_jabar:21730;kodepos_dev:3946,2026-08-11,government_sources_agree_api_differs
32.12.01.2013,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,CIPANCUH,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2013;open_data_jabar:32.12.01.2013;kodepos_dev:32.12.01.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3947;open_data_jabar:21731;kodepos_dev:3947,2026-08-11,government_sources_agree_api_differs
32.12.01.2014,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,MEKARJATI,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2014;open_data_jabar:32.12.01.2014;kodepos_dev:32.12.01.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3948;open_data_jabar:21732;kodepos_dev:3948,2026-08-11,government_sources_agree_api_differs
32.12.01.2015,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,SIDODADI,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2015;open_data_jabar:32.12.01.2015;kodepos_dev:32.12.01.2015,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3949;open_data_jabar:21733;kodepos_dev:3949,2026-08-11,government_sources_agree_api_differs
32.12.01.2016,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.01,HAURGEULIS,SUMBERMULYA,,,,,45264,45264,45266,45264;45266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.01.2016;open_data_jabar:32.12.01.2016;kodepos_dev:32.12.01.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3950;open_data_jabar:21734;kodepos_dev:3950,2026-08-11,government_sources_agree_api_differs
32.12.24.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,BOGOR,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2001;open_data_jabar:32.12.24.2001;kodepos_dev:32.12.24.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4193;open_data_jabar:22005;kodepos_dev:4193,2026-08-11,government_sources_agree_api_differs
32.12.24.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,SUKRA,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2002;open_data_jabar:32.12.24.2002;kodepos_dev:32.12.24.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4194;open_data_jabar:22006;kodepos_dev:4194,2026-08-11,government_sources_agree_api_differs
32.12.24.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,UJUNGGEBANG,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2003;open_data_jabar:32.12.24.2003;kodepos_dev:32.12.24.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4195;open_data_jabar:22007;kodepos_dev:4195,2026-08-11,government_sources_agree_api_differs
32.12.24.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,TAGAL TAMAN,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2004;open_data_jabar:32.12.24.2004;kodepos_dev:32.12.24.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4196;open_data_jabar:22008;kodepos_dev:4196,2026-08-11,government_sources_agree_api_differs
32.12.24.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,SUKRAWETAN,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2005;open_data_jabar:32.12.24.2005;kodepos_dev:32.12.24.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4197;open_data_jabar:22009;kodepos_dev:4197,2026-08-11,government_sources_agree_api_differs
32.12.24.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,SUMURADEM,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2006;open_data_jabar:32.12.24.2006;kodepos_dev:32.12.24.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4198;open_data_jabar:22010;kodepos_dev:4198,2026-08-11,government_sources_agree_api_differs
32.12.24.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,SUMURADEM TIMUR,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2007;open_data_jabar:32.12.24.2007;kodepos_dev:32.12.24.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4199;open_data_jabar:22011;kodepos_dev:4199,2026-08-11,government_sources_agree_api_differs
32.12.24.2017,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.24,SUKRA,KARANG LAYUNG,,,,,45257,45257,45259,45257;45259,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.24.2017;open_data_jabar:32.12.24.2017;kodepos_dev:32.12.24.2017,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4200;open_data_jabar:22012;kodepos_dev:4200,2026-08-11,government_sources_agree_api_differs
32.12.26.2001,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,CIKAWUNG,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2001;open_data_jabar:32.12.26.2001;kodepos_dev:32.12.26.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4208;open_data_jabar:22021;kodepos_dev:4208,2026-08-11,government_sources_agree_api_differs
32.12.26.2002,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,JATIMULYA,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2002;open_data_jabar:32.12.26.2002;kodepos_dev:32.12.26.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4209;open_data_jabar:22022;kodepos_dev:4209,2026-08-11,government_sources_agree_api_differs
32.12.26.2003,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,JATIMUNGGUL,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2003;open_data_jabar:32.12.26.2003;kodepos_dev:32.12.26.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4210;open_data_jabar:22023;kodepos_dev:4210,2026-08-11,government_sources_agree_api_differs
32.12.26.2004,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,PLOSOKEREP,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2004;open_data_jabar:32.12.26.2004;kodepos_dev:32.12.26.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4211;open_data_jabar:22024;kodepos_dev:4211,2026-08-11,government_sources_agree_api_differs
32.12.26.2005,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,RAJASINGA,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2005;open_data_jabar:32.12.26.2005;kodepos_dev:32.12.26.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4212;open_data_jabar:22026;kodepos_dev:4212,2026-08-11,government_sources_agree_api_differs
32.12.26.2006,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,KARANGASEM,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2006;open_data_jabar:32.12.26.2006;kodepos_dev:32.12.26.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4213;open_data_jabar:22027;kodepos_dev:4213,2026-08-11,government_sources_agree_api_differs
32.12.26.2007,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,CIBERENG,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2007;open_data_jabar:32.12.26.2007;kodepos_dev:32.12.26.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4214;open_data_jabar:22028;kodepos_dev:4214,2026-08-11,government_sources_agree_api_differs
32.12.26.2008,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,KENDAYAKAN,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2008;open_data_jabar:32.12.26.2008;kodepos_dev:32.12.26.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4215;open_data_jabar:22029;kodepos_dev:4215,2026-08-11,government_sources_agree_api_differs
32.12.26.2009,32,JAWA BARAT,32.12,KAB. INDRAMAYU,32.12.26,TRISI,MANGGUNGAN,,,,,45267,45267,45260,45260;45267,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.12.26.2009;open_data_jabar:32.12.26.2009;kodepos_dev:32.12.26.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4216;open_data_jabar:22030;kodepos_dev:4216,2026-08-11,government_sources_agree_api_differs
32.13.07.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,GUNUNGSEMBUNG,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2004;open_data_jabar:32.13.07.2004;kodepos_dev:32.13.07.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4310;open_data_jabar:22134;kodepos_dev:4310,2026-08-11,government_sources_agree_api_differs
32.13.07.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,GEMBOR,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2005;open_data_jabar:32.13.07.2005;kodepos_dev:32.13.07.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4311;open_data_jabar:22135;kodepos_dev:4311,2026-08-11,government_sources_agree_api_differs
32.13.07.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,KAMARUNG,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2006;open_data_jabar:32.13.07.2006;kodepos_dev:32.13.07.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4312;open_data_jabar:22137;kodepos_dev:4312,2026-08-11,government_sources_agree_api_differs
32.13.07.2010,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,GAMBARSARI,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2010;open_data_jabar:32.13.07.2010;kodepos_dev:32.13.07.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4313;open_data_jabar:22138;kodepos_dev:4313,2026-08-11,government_sources_agree_api_differs
32.13.07.2011,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,PAGEDAN,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2011;open_data_jabar:32.13.07.2011;kodepos_dev:32.13.07.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4314;open_data_jabar:22139;kodepos_dev:4314,2026-08-11,government_sources_agree_api_differs
32.13.07.2013,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.07,PAGADEN,NEGLASARI,,,,,41252,41252,41251,41251;41252,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.07.2013;open_data_jabar:32.13.07.2013;kodepos_dev:32.13.07.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4316;open_data_jabar:22141;kodepos_dev:4316,2026-08-11,government_sources_agree_api_differs
