"village_code","province_code","province_name","city_code","city_name","district_code","district_name","village_name","postal_code","postal_code_candidate","candidate_status","candidate_sources","postal_code_diskominfo","postal_code_open_data_jabar","postal_code_kodepos_dev","postal_candidates","verification_status","confidence","review_required","selected_reason","administrative_resolution_applied","former_village_code","source_village_codes","source_ids","source_rows","snapshot","review_case_type","suggested_postal_code","suggestion_basis","unresolved_pattern","district_cluster_id","triplet_cluster_id","affected_rows_if_same_pattern","existing_pos_observation","existing_pos_match","existing_pos_evidence_url","reviewer","review_status","review_decision","reviewed_postal_code","evidence_source_name","evidence_url","evidence_checked_at","evidence_scope","review_notes","second_reviewer","second_review_status"
"32.09.31.2006","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","DEPOK","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2006;open_data_jabar:32.09.31.2006;kodepos_dev:32.09.31.2006","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3236;open_data_jabar:20941;kodepos_dev:3238","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2007","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","KASUGENGAN KIDUL","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2007;open_data_jabar:32.09.31.2007;kodepos_dev:32.09.31.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3237;open_data_jabar:20942;kodepos_dev:3239","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2008","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","KASUGENGAN LOR","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2008;open_data_jabar:32.09.31.2008;kodepos_dev:32.09.31.2008","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3238;open_data_jabar:20943;kodepos_dev:3240","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2009","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","KEDUANAN","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2009;open_data_jabar:32.09.31.2009;kodepos_dev:32.09.31.2009","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3239;open_data_jabar:20944;kodepos_dev:3241","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2010","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","KEJUDEN","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2010;open_data_jabar:32.09.31.2010;kodepos_dev:32.09.31.2010","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3240;open_data_jabar:20945;kodepos_dev:3242","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2011","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","GETASAN","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2011;open_data_jabar:32.09.31.2011;kodepos_dev:32.09.31.2011","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3241;open_data_jabar:20946;kodepos_dev:3243","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.31.2012","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.31","DEPOK","KARANGWANGI","45641","45155","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45641","45155","45155","45155;45641","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.31.2012;open_data_jabar:32.09.31.2012;kodepos_dev:32.09.31.2012","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3242;open_data_jabar:20948;kodepos_dev:3244","2026-08-11","two_source_candidate","45155","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45641","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45641","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2001","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","TONJONG","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2001;open_data_jabar:32.09.32.2001;kodepos_dev:32.09.32.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3243;open_data_jabar:20949;kodepos_dev:3245","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2002","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","TANJUNGANOM","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2002;open_data_jabar:32.09.32.2002;kodepos_dev:32.09.32.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3244;open_data_jabar:20950;kodepos_dev:3246","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2003","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","CILENGKRANG GIRANG","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2003;open_data_jabar:32.09.32.2003;kodepos_dev:32.09.32.2003","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3245;open_data_jabar:20951;kodepos_dev:3247","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2004","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","CILENGKRANG","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2004;open_data_jabar:32.09.32.2004;kodepos_dev:32.09.32.2004","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3246;open_data_jabar:20952;kodepos_dev:3248","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2005","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","PASALEMAN","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2005;open_data_jabar:32.09.32.2005;kodepos_dev:32.09.32.2005","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3247;open_data_jabar:20953;kodepos_dev:3249","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.32.2007","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.32","PASALEMAN","CIGOBANG","45697","45187","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45697","45187","45187","45187;45697","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.32.2007;open_data_jabar:32.09.32.2007;kodepos_dev:32.09.32.2007","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3249;open_data_jabar:20955;kodepos_dev:3251","2026-08-11","two_source_candidate","45187","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45697","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45697","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.36.2001","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.36","PLERED","TEGALSARI","45654","45154","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45654","45154","45154","45154;45654","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.36.2001;open_data_jabar:32.09.36.2001;kodepos_dev:32.09.36.2001","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3274;open_data_jabar:20983;kodepos_dev:3276","2026-08-11","two_source_candidate","45154","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45654","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45654","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
"32.09.36.2002","32","JAWA BARAT","32.09","KAB. CIREBON","32.09.36","PLERED","KALIWULU","45654","45154","corroborated_by_two_sources","open_data_jabar_postal_2023;kodepos_dev_rest_api","45654","45154","45154","45154;45654","pos_indonesia_finalized","high","no","Project owner selected the Pos Indonesia exact hierarchy result as final.","no","","diskominfo:32.09.36.2002;open_data_jabar:32.09.36.2002;kodepos_dev:32.09.36.2002","diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api","diskominfo:3275;open_data_jabar:20984;kodepos_dev:3277","2026-08-11","two_source_candidate","45154","open_data_jabar_postal_2023;kodepos_dev_rest_api","","","","1","45654","matches_diskominfo","https://kodepos.posindonesia.co.id/CariKodepos","project_owner","completed","accept_diskominfo","45654","pos_indonesia_postcode_search","https://kodepos.posindonesia.co.id/CariKodepos","2026-08-11","exact_village_district_city_province_match","Project owner selected Pos Indonesia result as the final postal code.","","not_required"
