village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,review_case_type,suggested_postal_code,suggestion_basis,unresolved_pattern,district_cluster_id,triplet_cluster_id,affected_rows_if_same_pattern,existing_pos_observation,existing_pos_match,existing_pos_evidence_url,reviewer,review_status,review_decision,reviewed_postal_code,evidence_source_name,evidence_url,evidence_checked_at,evidence_scope,review_notes,second_reviewer,second_review_status
32.09.01.2017,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,CIKULAK,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2017;open_data_jabar:32.09.01.2017;kodepos_dev:32.09.01.2017,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2906;open_data_jabar:20575;kodepos_dev:2906,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2018,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,CIBOGO,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2018;open_data_jabar:32.09.01.2018;kodepos_dev:32.09.01.2018,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2907;open_data_jabar:20576;kodepos_dev:2907,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2019,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,CISAAT,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2019;open_data_jabar:32.09.01.2019;kodepos_dev:32.09.01.2019,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2908;open_data_jabar:20577;kodepos_dev:2908,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.16.10.2008,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,KARANGMUKTI,,,,,17538,17530,17535,17530;17535;17538,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2008;open_data_jabar:32.16.10.2008;kodepos_dev:32.16.10.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5097;open_data_jabar:23010;kodepos_dev:5097,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E309C8A0434A,TRIP-12C285F6EF34,1,,,,,pending,,,,,,,,,not_started
32.16.10.2004,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,KARANGANYAR,,,,,17533,17530,17535,17530;17533;17535,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2004;open_data_jabar:32.16.10.2004;kodepos_dev:32.16.10.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5093;open_data_jabar:23006;kodepos_dev:5093,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E309C8A0434A,TRIP-33D6B3A4114F,1,,,,,pending,,,,,,,,,not_started
32.16.10.2001,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,SUKARAYA,,,,,17536,17530,17535,17530;17535;17536,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2001;open_data_jabar:32.16.10.2001;kodepos_dev:32.16.10.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5090;open_data_jabar:23001;kodepos_dev:5090,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E309C8A0434A,TRIP-D9CB139ECFD5,1,,,,,pending,,,,,,,,,not_started
32.15.25.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,WANCIMEKAR,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2001;open_data_jabar:32.15.25.2001;kodepos_dev:32.15.25.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4958;open_data_jabar:22855;kodepos_dev:4958,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,PANGULAH SELATAN,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2002;open_data_jabar:32.15.25.2002;kodepos_dev:32.15.25.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4959;open_data_jabar:22856;kodepos_dev:4959,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,PANGULAH UTARA,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2003;open_data_jabar:32.15.25.2003;kodepos_dev:32.15.25.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4960;open_data_jabar:22857;kodepos_dev:4960,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,PANGULAH BARU,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2004;open_data_jabar:32.15.25.2004;kodepos_dev:32.15.25.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4961;open_data_jabar:22858;kodepos_dev:4961,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,PUCUNG,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2005;open_data_jabar:32.15.25.2005;kodepos_dev:32.15.25.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4962;open_data_jabar:22860;kodepos_dev:4962,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,JOMIN TIMUR,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2006;open_data_jabar:32.15.25.2006;kodepos_dev:32.15.25.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4963;open_data_jabar:22861;kodepos_dev:4963,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,JOMIN BARAT,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2007;open_data_jabar:32.15.25.2007;kodepos_dev:32.15.25.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4964;open_data_jabar:22862;kodepos_dev:4964,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,SARIMULYA,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2008;open_data_jabar:32.15.25.2008;kodepos_dev:32.15.25.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4965;open_data_jabar:22863;kodepos_dev:4965,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.15.25.2009,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.25,KOTA BARU,CILKAMPEK UTARA,,,,,41377,41374,41376,41374;41376;41377,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.25.2009;open_data_jabar:32.15.25.2009;kodepos_dev:32.15.25.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4966;open_data_jabar:22864;kodepos_dev:4966,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E3E4E12D73E6,TRIP-849C5EB973DB,9,,,,,pending,,,,,,,,,not_started
32.78.07.1003,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,TAMANJAYA,,,,,46147,46196,46191,46147;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1003;open_data_jabar:32.78.07.1003;kodepos_dev:32.78.07.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5907;open_data_jabar:23910;kodepos_dev:5907,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-2D17AF1AEB33,2,,,,,pending,,,,,,,,,not_started
32.78.07.1004,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,SUMELAP,,,,,46147,46196,46191,46147;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1004;open_data_jabar:32.78.07.1004;kodepos_dev:32.78.07.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5908;open_data_jabar:23911;kodepos_dev:5908,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-2D17AF1AEB33,2,,,,,pending,,,,,,,,,not_started
32.78.07.1005,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,SETIAWARGI,,,,,46148,46196,46191,46148;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1005;open_data_jabar:32.78.07.1005;kodepos_dev:32.78.07.1005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5909;open_data_jabar:23912;kodepos_dev:5909,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-55BE25C00ADA,2,,,,,pending,,,,,,,,,not_started
32.78.07.1008,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,SETIAMULYA,,,,,46148,46196,46191,46148;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1008;open_data_jabar:32.78.07.1008;kodepos_dev:32.78.07.1008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5912;open_data_jabar:23916;kodepos_dev:5912,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-55BE25C00ADA,2,,,,,pending,,,,,,,,,not_started
32.78.07.1001,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,TAMANSARI,,,,,46146,46196,46191,46146;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1001;open_data_jabar:32.78.07.1001;kodepos_dev:32.78.07.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5905;open_data_jabar:23908;kodepos_dev:5905,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-CDAAC22C6BA2,2,,,,,pending,,,,,,,,,not_started
32.78.07.1002,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,MUGARSARI,,,,,46146,46196,46191,46146;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1002;open_data_jabar:32.78.07.1002;kodepos_dev:32.78.07.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5906;open_data_jabar:23909;kodepos_dev:5906,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-CDAAC22C6BA2,2,,,,,pending,,,,,,,,,not_started
32.78.07.1006,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,MULYASARI,,,,,46149,46196,46191,46149;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1006;open_data_jabar:32.78.07.1006;kodepos_dev:32.78.07.1006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5910;open_data_jabar:23913;kodepos_dev:5910,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-D130F3F8778E,2,,,,,pending,,,,,,,,,not_started
32.78.07.1007,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.07,TAMANSARI,SUKAHURIP,,,,,46149,46196,46191,46149;46191;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.07.1007;open_data_jabar:32.78.07.1007;kodepos_dev:32.78.07.1007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5911;open_data_jabar:23914;kodepos_dev:5911,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E87E32CF8C7F,TRIP-D130F3F8778E,2,,,,,pending,,,,,,,,,not_started
32.09.23.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,SERANG,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2001;open_data_jabar:32.09.23.2001;kodepos_dev:32.09.23.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3146;open_data_jabar:20841;kodepos_dev:3148,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,KLANGENAN,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2002;open_data_jabar:32.09.23.2002;kodepos_dev:32.09.23.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3147;open_data_jabar:20842;kodepos_dev:3149,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,DANAWINANGUN,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2003;open_data_jabar:32.09.23.2003;kodepos_dev:32.09.23.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3148;open_data_jabar:20843;kodepos_dev:3150,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,PAKANTINGAN,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2007;open_data_jabar:32.09.23.2007;kodepos_dev:32.09.23.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3149;open_data_jabar:20844;kodepos_dev:3151,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,JEMARAS KIDUL,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2008;open_data_jabar:32.09.23.2008;kodepos_dev:32.09.23.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3150;open_data_jabar:20845;kodepos_dev:3152,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,JEMARAS LOR,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2009;open_data_jabar:32.09.23.2009;kodepos_dev:32.09.23.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3151;open_data_jabar:20846;kodepos_dev:3153,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,SLANGIT,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2010;open_data_jabar:32.09.23.2010;kodepos_dev:32.09.23.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3152;open_data_jabar:20848;kodepos_dev:3154,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,KREYO,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2011;open_data_jabar:32.09.23.2011;kodepos_dev:32.09.23.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3153;open_data_jabar:20849;kodepos_dev:3155,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
32.09.23.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.23,KLANGENAN,BANGODUA,,,,,45656,45156,45157,45156;45157;45656,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.23.2012;open_data_jabar:32.09.23.2012;kodepos_dev:32.09.23.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3154;open_data_jabar:20850;kodepos_dev:3156,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E89963DE60B9,TRIP-CB7B097CE85B,9,,,,,pending,,,,,,,,,not_started
