id,kemendagri_provinsi_kode,kemendagri_kota_kode,kemendagri_kecamatan_kode,kemendagri_kelurahan_kode,kemendagri_provinsi_nama,kemendagri_kota_nama,kemendagri_kecamatan_nama,kemendagri_kelurahan_nama,bps_provinsi_kode,bps_kota_kode,bps_kecamatan_kode,bps_kelurahan_kode,bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kelurahan_nama,latitude,longitude,kode_pos,status_adm
2577,32,32.08,32.08.06,32.08.06.2008,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,MARGASARI,32.0,3208.0,3208080.0,3208080007.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,MARGASARI,-7.01614,108.63082,45581.0,
2578,32,32.08,32.08.06,32.08.06.2009,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,SINDANGSUKA,32.0,3208.0,3208080.0,3208080009.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,SINDANGSUKA,-7.01585,108.62963,45581.0,
2579,32,32.08,32.08.06,32.08.06.2010,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,CIKANDANG,32.0,3208.0,3208080.0,3208080010.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,CIKANDANG,-6.99874,108.62454,45581.0,
2580,32,32.08,32.08.06,32.08.06.2011,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,PANYOSOGAN,32.0,3208.0,3208080.0,3208080011.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,PANYOSOGAN,-6.99,108.62398,45581.0,
2581,32,32.08,32.08.06,32.08.06.2012,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,GUNUNGKARUNG,32.0,3208.0,3208080.0,3208080012.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,GUNUNGKARUNG,-6.99961,108.63957,45581.0,
2582,32,32.08,32.08.06,32.08.06.2013,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,LURAGUNG LANDEUH,32.0,3208.0,3208080.0,3208080014.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,LURAGUNGLANDEUH,-7.01947,108.65203,45581.0,
2583,32,32.08,32.08.06,32.08.06.2014,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,DUKUHMAJA,32.0,3208.0,3208080.0,3208080013.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,DUKUHMAJA,-7.00724,108.64186,45581.0,
2584,32,32.08,32.08.06,32.08.06.2015,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,BENDA,32.0,3208.0,3208080.0,3208080016.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,BENDA,-7.00195,108.66927,45581.0,
2585,32,32.08,32.08.06,32.08.06.2016,JAWA BARAT,KAB. KUNINGAN,LURAGUNG,CIKADUWETAN,32.0,3208.0,3208080.0,3208080015.0,JAWA BARAT,KABUPATEN KUNINGAN,LURAGUNG,CIKADUWETAN,-7.02152,108.66887,45581.0,
2586,32,32.08,32.08.07,32.08.07.2010,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,LANGSEB,32.0,3208.0,3208110.0,3208110019.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,LANGSEB,-7.01612,108.57587,45574.0,
2587,32,32.08,32.08.07,32.08.07.2011,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,CINAGARA,32.0,3208.0,3208110.0,3208110014.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,CINAGARA,-7.02293,108.58803,45574.0,
2588,32,32.08,32.08.07,32.08.07.2012,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,CINEUMBEUY,32.0,3208.0,3208110.0,3208110015.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,CINEUMBEUY,-7.02385,108.59116,45574.0,
2589,32,32.08,32.08.07,32.08.07.2013,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,CIPEUTIR,32.0,3208.0,3208110.0,3208110016.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,CIPETIR,-7.0206,108.59562,40379.0,
2590,32,32.08,32.08.07,32.08.07.2014,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,LEBAKWANGI,32.0,3208.0,3208110.0,3208110017.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,LEBAKWANGI,-7.01805,108.60355,45574.0,
2591,32,32.08,32.08.07,32.08.07.2015,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,MANCAGAR,32.0,3208.0,3208110.0,3208110018.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,MANCAGAR,-7.02085,108.59473,45574.0,
2592,32,32.08,32.08.07,32.08.07.2016,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,BENDUNGAN,32.0,3208.0,3208110.0,3208110028.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,BENDUNGAN,-7.00413,108.58661,45574.0,
2593,32,32.08,32.08.07,32.08.07.2017,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,SINDANG,32.0,3208.0,3208110.0,3208110027.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,SINDANG,-7.00067,108.5816,45574.0,
2594,32,32.08,32.08.07,32.08.07.2018,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,PASAYANGAN,32.0,3208.0,3208110.0,3208110026.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,PASAYANGAN,-6.99572,108.57321,45574.0,
2595,32,32.08,32.08.07,32.08.07.2019,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,PAJAWANKIDUL,32.0,3208.0,3208110.0,3208110023.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,PAJAWANKIDUL,-6.99971,108.5643,45574.0,
2596,32,32.08,32.08.07,32.08.07.2020,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,PAGUNDAN,32.0,3208.0,3208110.0,3208110024.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,PAGUNDAN,-6.98899,108.56082,45574.0,
2597,32,32.08,32.08.07,32.08.07.2021,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,MEKARWANGI,32.0,3208.0,3208110.0,3208110029.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,MEKARWANGI,-7.00816,108.59347,45574.0,
2598,32,32.08,32.08.07,32.08.07.2025,JAWA BARAT,KAB. KUNINGAN,LEBAKWANGI,MANGGARI,32.0,3208.0,3208110.0,3208110025.0,JAWA BARAT,KABUPATEN KUNINGAN,LEBAKWANGI,MANGGARI,-6.99196,108.56822,45574.0,
2599,32,32.08,32.08.08,32.08.08.2001,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,GEWOK,32.0,3208.0,3208120.0,3208120002.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,GEWOK,-7.03376,108.52629,45571.0,
2600,32,32.08,32.08.08,32.08.08.2002,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,CIRUKEM,32.0,3208.0,3208120.0,3208120001.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,CIRUKEM,-7.02517,108.51086,45571.0,
2601,32,32.08,32.08.08,32.08.08.2003,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,PAKEMBANGAN,32.0,3208.0,3208120.0,3208120004.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,PAKEMBANGAN,-7.01574,108.52857,45571.0,
2602,32,32.08,32.08.08,32.08.08.2004,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,SUKAIMUT,32.0,3208.0,3208120.0,3208120011.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,SUKAIMUT,-7.00161,108.54911,45571.0,
2603,32,32.08,32.08.08,32.08.08.2005,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,CIKANANGA,32.0,3208.0,3208120.0,3208120012.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,CIKANANGA,-7.00274,108.55185,45571.0,
2604,32,32.08,32.08.08,32.08.08.2006,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,TAMBAKBAYA,32.0,3208.0,3208120.0,3208120013.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,TAMBAKBAYA,-7.00504,108.55862,45571.0,
2605,32,32.08,32.08.08,32.08.08.2007,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,GARAWANGI,32.0,3208.0,3208120.0,3208120009.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,GARAWANGI,-6.99927,108.53981,45571.0,
2606,32,32.08,32.08.08,32.08.08.2008,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,SUKAMULYA,32.0,3208.0,3208120.0,3208120015.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,SUKAMULYA,-6.99649,108.54939,45571.0,
2607,32,32.08,32.08.08,32.08.08.2009,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,MANCAGAR,32.0,3208.0,3208120.0,3208120016.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,MANCAGAR,-6.9921,108.54182,45571.0,
2608,32,32.08,32.08.08,32.08.08.2010,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,PURWASARI,32.0,3208.0,3208120.0,3208120008.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,PURWASARI,-6.99752,108.52827,45571.0,
2609,32,32.08,32.08.08,32.08.08.2011,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,LENGKONG,32.0,3208.0,3208120.0,3208120007.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,LENGKONG,-6.99531,108.51806,45571.0,
2610,32,32.08,32.08.08,32.08.08.2023,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,KARAMATWANGI,32.0,3208.0,3208120.0,3208120010.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,KARAMATWANGI,-7.00078,108.54151,45571.0,
2611,32,32.08,32.08.08,32.08.08.2024,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,CITIUSARI,32.0,3208.0,3208120.0,3208120017.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,CITIUSARI,-6.9915,108.53838,45571.0,
2612,32,32.08,32.08.08,32.08.08.2026,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,MEKARMULYA,32.0,3208.0,3208120.0,3208120014.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,MEKARMULYA,-7.00294,108.55394,45571.0,
2613,32,32.08,32.08.08,32.08.08.2027,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,TEMBONG,32.0,3208.0,3208120.0,3208120006.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,TEMBONG,-6.99927,108.53981,45571.0,
2614,32,32.08,32.08.08,32.08.08.2028,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,KUTAKEMBARAN,32.0,3208.0,3208120.0,3208120003.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,KUTAKEMBARAN,-7.02528,108.53632,45571.0,
2615,32,32.08,32.08.08,32.08.08.2029,JAWA BARAT,KAB. KUNINGAN,GARAWANGI,KADATUAN,32.0,3208.0,3208120.0,3208120005.0,JAWA BARAT,KABUPATEN KUNINGAN,GARAWANGI,KADATUAN,-7.01867,108.50789,45571.0,
2616,32,32.08,32.08.09,32.08.09.1001,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CITANGTU,32.0,3208.0,3208130.0,3208130002.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CITANGTU,-6.99998,108.49383,45516.0,
2617,32,32.08,32.08.09,32.08.09.1002,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,KUNINGAN,32.0,3208.0,3208130.0,3208130005.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,KUNINGAN,-6.9818,108.47692,45511.0,
2618,32,32.08,32.08.09,32.08.09.1003,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,WINDUHAJI,32.0,3208.0,3208130.0,3208130004.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,WINDUHAJI,-6.98631,108.49816,45516.0,
2619,32,32.08,32.08.09,32.08.09.1004,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,WINDUSENGKAHAN,32.0,3208.0,3208130.0,3208130009.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,WINDUSENGKAHAN,-6.97973,108.5003,45515.0,
2620,32,32.08,32.08.09,32.08.09.1005,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CIJOHO,32.0,3208.0,3208130.0,3208130008.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CIJOHO,-6.9699,108.49804,45513.0,
2621,32,32.08,32.08.09,32.08.09.1006,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,PURWAWINANGUN,32.0,3208.0,3208130.0,3208130006.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,PURWAWINANGUN,-6.97207,108.48621,45512.0,
2622,32,32.08,32.08.09,32.08.09.1007,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CIGINTUNG,32.0,3208.0,3208130.0,3208130007.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CIGINTUNG,-6.95856,108.48915,45517.0,
2623,32,32.08,32.08.09,32.08.09.1008,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CIRENDANG,32.0,3208.0,3208130.0,3208130013.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CIRENDANG,-6.95374,108.48874,45521.0,
2624,32,32.08,32.08.09,32.08.09.1009,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CIPORANG,32.0,3208.0,3208130.0,3208130010.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CIPORANG,-6.96669,108.50335,45514.0,
2625,32,32.08,32.08.09,32.08.09.1010,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,AWIRARANGAN,32.0,3208.0,3208130.0,3208130014.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,AWIRARANGAN,-6.98113,108.48807,45511.0,
2626,32,32.08,32.08.09,32.08.09.2011,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,CIBINUANG,32.0,3208.0,3208130.0,3208130001.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,CIBINUANG,-6.99896,108.47792,45511.0,
2627,32,32.08,32.08.09,32.08.09.2012,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,KARANGTAWANG,32.0,3208.0,3208130.0,3208130003.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,KARANGTAWANG,-6.99187,108.50889,45515.0,
2628,32,32.08,32.08.09,32.08.09.2013,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,KEDUNGARUM,32.0,3208.0,3208130.0,3208130012.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,KEDUNGARUM,-6.9608,108.50145,45513.0,
2629,32,32.08,32.08.09,32.08.09.2014,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,ANCARAN,32.0,3208.0,3208130.0,3208130011.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,ANCARAN,-6.97146,108.51536,45514.0,
2630,32,32.08,32.08.09,32.08.09.2015,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,KASTURI,32.0,3208.0,3208130.0,3208130015.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,KASTURI,-6.95483,108.49366,45521.0,
2631,32,32.08,32.08.09,32.08.09.2016,JAWA BARAT,KAB. KUNINGAN,KUNINGAN,PADAREK,32.0,3208.0,3208130.0,3208130016.0,JAWA BARAT,KABUPATEN KUNINGAN,KUNINGAN,PADAREK,-6.9628,108.50963,45553.0,
2632,32,32.08,32.08.10,32.08.10.2001,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,GERESIK,32.0,3208.0,3208100.0,3208100008.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,GERESIK,-6.98692,108.60583,45591.0,
2633,32,32.08,32.08.10,32.08.10.2002,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,KADURAMA,32.0,3208.0,3208100.0,3208100016.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,KADURAMA,-6.97759,108.59777,45591.0,
2634,32,32.08,32.08.10,32.08.10.2003,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIAWIGEBANG,32.0,3208.0,3208100.0,3208100015.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIAWIGEBANG,-6.97095,108.57914,45591.0,
2635,32,32.08,32.08.10,32.08.10.2004,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,LEBAKSIUH,32.0,3208.0,3208100.0,3208100006.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,LEBAKSIUH,-6.98776,108.58706,45591.0,
2636,32,32.08,32.08.10,32.08.10.2005,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIPUTAT,32.0,3208.0,3208100.0,3208100009.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIPUTAT,-6.97457,108.57722,45591.0,
2637,32,32.08,32.08.10,32.08.10.2006,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,PAJAWAN LOR,32.0,3208.0,3208100.0,3208100005.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,PAJAWANLOR,-6.98685,108.58004,45591.0,
2638,32,32.08,32.08.10,32.08.10.2007,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,SIDARAJA,32.0,3208.0,3208100.0,3208100004.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,SIDARAJA,-6.98605,108.57091,45591.0,
2639,32,32.08,32.08.10,32.08.10.2008,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,KAPANDAYAN,32.0,3208.0,3208100.0,3208100010.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,KAPANDAYAN,-6.97918,108.57535,45591.0,
2640,32,32.08,32.08.10,32.08.10.2009,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,PANGKALAN,32.0,3208.0,3208100.0,3208100014.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,PANGKALAN,-6.966,108.56787,45591.0,
2641,32,32.08,32.08.10,32.08.10.2010,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIOMAS,32.0,3208.0,3208100.0,3208100003.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIOMAS,-6.97534,108.56169,45591.0,
2642,32,32.08,32.08.10,32.08.10.2011,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,SUKARAJA,32.0,3208.0,3208100.0,3208100029.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,SUKARAJA,-6.92711,108.58034,45591.0,
2643,32,32.08,32.08.10,32.08.10.2012,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIHAUR,32.0,3208.0,3208100.0,3208100026.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIHAUR,-6.94886,108.5707,45591.0,
2644,32,32.08,32.08.10,32.08.10.2013,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIAWI LOR,32.0,3208.0,3208100.0,3208100019.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIAWILOR,-6.97095,108.57914,45591.0,
2645,32,32.08,32.08.10,32.08.10.2014,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIGARUKGAK,32.0,3208.0,3208100.0,3208100027.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIGARUKGAK,-6.94352,108.60343,45591.0,
2646,32,32.08,32.08.10,32.08.10.2015,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,SUKADANA,32.0,3208.0,3208100.0,3208100032.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,SUKADANA,-6.918,108.60982,45591.0,
2647,32,32.08,32.08.10,32.08.10.2016,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIHIRUP,32.0,3208.0,3208100.0,3208100034.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIHIRUP,-6.91391,108.63323,45591.0,
2648,32,32.08,32.08.10,32.08.10.2017,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,KARAMATMULYA,32.0,3208.0,3208100.0,3208100007.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,KERAMATMULYA,-6.97095,108.57914,45591.0,
2649,32,32.08,32.08.10,32.08.10.2018,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,PAMIJAHAN,32.0,3208.0,3208100.0,3208100017.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,PAMIJAHAN,-6.96467,108.59198,45591.0,
2650,32,32.08,32.08.10,32.08.10.2019,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,KARANGKAMULYAN,32.0,3208.0,3208100.0,3208100018.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,KARANGKAMULYAN,-6.96007,108.58502,45591.0,
2651,32,32.08,32.08.10,32.08.10.2020,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,PADARAMA,32.0,3208.0,3208100.0,3208100031.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,PADARAMA,-6.91975,108.59641,45591.0,
2652,32,32.08,32.08.10,32.08.10.2021,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIKUBANGMULYA,32.0,3208.0,3208100.0,3208100033.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIKUBANGMULYA,-6.93663,108.62396,45591.0,
2653,32,32.08,32.08.10,32.08.10.2022,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,DUKUHDALEM,32.0,3208.0,3208100.0,3208100011.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,DUKUHDALEM,-6.9701,108.56379,45591.0,
2654,32,32.08,32.08.10,32.08.10.2023,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,MEKARJAYA,32.0,3208.0,3208100.0,3208100028.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,MEKARJAYA,-6.94044,108.57977,45591.0,
2655,32,32.08,32.08.10,32.08.10.2024,JAWA BARAT,KAB. KUNINGAN,CIAWIGEBANG,CIJAGAMULYA,32.0,3208.0,3208100.0,3208100002.0,JAWA BARAT,KABUPATEN KUNINGAN,CIAWIGEBANG,CIJAGAMULYA,-6.97395,108.55448,45591.0,
2656,32,32.08,32.08.11,32.08.11.2001,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIHIDEUNG GIRANG,32.0,3208.0,3208090.0,3208090001.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIHIDEUNGGIRANG,-6.97941,108.61343,45595.0,
2657,32,32.08,32.08.11,32.08.11.2002,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIHIDEUNG HILIR,32.0,3208.0,3208090.0,3208090002.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIHIDEUNGHILIR,-6.98591,108.64034,45595.0,
2658,32,32.08,32.08.11,32.08.11.2003,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIDAHU,32.0,3208.0,3208090.0,3208090003.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIDAHU,-6.98021,108.64442,45595.0,
2659,32,32.08,32.08.11,32.08.11.2004,JAWA BARAT,KAB. KUNINGAN,CIDAHU,KERTAWINANGUN,32.0,3208.0,3208090.0,3208090004.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,KERTAWINANGUN,-6.98376,108.65886,45595.0,
2660,32,32.08,32.08.11,32.08.11.2005,JAWA BARAT,KAB. KUNINGAN,CIDAHU,DATAR,32.0,3208.0,3208090.0,3208090005.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,DATAR,-6.98928,108.66414,45595.0,
2661,32,32.08,32.08.11,32.08.11.2006,JAWA BARAT,KAB. KUNINGAN,CIDAHU,LEGOK,32.0,3208.0,3208090.0,3208090007.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,LEGOK,-6.96719,108.66929,45595.0,
2662,32,32.08,32.08.11,32.08.11.2007,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIKEUSIK,32.0,3208.0,3208090.0,3208090017.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIKEUSIK,-6.95698,108.68556,45595.0,
2663,32,32.08,32.08.11,32.08.11.2008,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIEURIH,32.0,3208.0,3208090.0,3208090008.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIEURIH,-6.97252,108.65437,45595.0,
2664,32,32.08,32.08.11,32.08.11.2009,JAWA BARAT,KAB. KUNINGAN,CIDAHU,CIBULAN,32.0,3208.0,3208090.0,3208090016.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,CIBULAN,-6.96005,108.65208,45595.0,
2665,32,32.08,32.08.11,32.08.11.2010,JAWA BARAT,KAB. KUNINGAN,CIDAHU,NANGGELA,32.0,3208.0,3208090.0,3208090009.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,NANGGELA,-6.97103,108.63387,45595.0,
2666,32,32.08,32.08.11,32.08.11.2011,JAWA BARAT,KAB. KUNINGAN,CIDAHU,JATIMULYA,32.0,3208.0,3208090.0,3208090018.0,JAWA BARAT,KABUPATEN KUNINGAN,CIDAHU,JATIMULYA,-6.94917,108.70141,45595.0,
2667,32,32.08,32.08.11,32.08.11.2012,JAWA BARAT,KAB. KUNINGAN,CIDAHU,BUNDER,,,,,,,,,-6.98451,108.67641,45595.0,
2668,32,32.08,32.08.12,32.08.12.2001,JAWA BARAT,KAB. KUNINGAN,JALAKSANA,SUKAMUKTI,32.0,3208.0,3208160.0,3208160001.0,JAWA BARAT,KABUPATEN KUNINGAN,JALAKSANA,SUKAMUKTI,-6.93101,108.45988,45554.0,
2669,32,32.08,32.08.12,32.08.12.2002,JAWA BARAT,KAB. KUNINGAN,JALAKSANA,SIDAMULYA,32.0,3208.0,3208160.0,3208160002.0,JAWA BARAT,KABUPATEN KUNINGAN,JALAKSANA,SIDAMULYA,-6.92786,108.46599,45554.0,
2670,32,32.08,32.08.12,32.08.12.2003,JAWA BARAT,KAB. KUNINGAN,JALAKSANA,JALAKSANA,32.0,3208.0,3208160.0,3208160003.0,JAWA BARAT,KABUPATEN KUNINGAN,JALAKSANA,JALAKSANA,-6.9198,108.45965,45554.0,
2671,32,32.08,32.08.12,32.08.12.2004,JAWA BARAT,KAB. KUNINGAN,JALAKSANA,SANGKANERANG,32.0,3208.0,3208160.0,3208160005.0,JAWA BARAT,KABUPATEN KUNINGAN,JALAKSANA,SANGKANERANG,-6.91211,108.46076,45554.0,
2672,32,32.08,32.08.12,32.08.12.2005,JAWA BARAT,KAB. KUNINGAN,JALAKSANA,SAYANA,32.0,3208.0,3208160.0,3208160006.0,JAWA BARAT,KABUPATEN KUNINGAN,JALAKSANA,SAYANA,-6.89797,108.4664,45554.0,
